Date,MedTemp
2011-02-11,21.200000000000003
2011-02-12,20.1
2011-02-13,20.1
2011-02-14,16.6
2011-02-15,16.95
2011-02-16,18.1
2011-02-17,22.549999999999997
2011-02-18,22.0
2011-02-19,22.85
2011-02-20,21.4
2011-02-21,18.0
2011-02-22,16.15
2011-02-23,16.3
2011-02-24,19.75
2011-02-25,19.950000000000003
2011-02-26,20.55
2011-02-27,19.200000000000003
2011-02-28,20.3
2011-03-01,20.05
2011-03-02,15.85
2011-03-03,17.15
2011-03-04,14.649999999999999
2011-03-05,15.6
2011-03-06,15.8
2011-03-07,15.25
2011-03-08,17.5
2011-03-09,19.25
2011-03-10,18.6
2011-03-11,19.7
2011-03-12,20.55
2011-03-13,21.1
2011-03-14,21.0
2011-03-15,19.25
2011-03-16,21.25
2011-03-17,20.3
2011-03-18,16.85
2011-03-19,18.2
2011-03-20,17.85
2011-03-21,17.1
2011-03-22,20.15
2011-03-23,18.25
2011-03-24,15.75
2011-03-25,16.7
2011-03-26,15.05
2011-03-27,13.899999999999999
2011-03-28,13.6
2011-03-29,16.6
2011-03-30,17.3
2011-03-31,14.75
2011-05-01,12.549999999999999
2011-05-02,12.899999999999999
2011-05-03,11.3
2011-05-04,9.950000000000001
2011-05-05,7.15
2011-05-06,5.4
2011-05-07,7.1
2011-05-08,6.949999999999999
2011-05-09,5.8
2011-05-10,6.6
2011-05-11,6.699999999999999
2011-05-12,3.65
2011-05-13,9.75
2011-05-14,5.3
2011-05-15,3.55
2011-05-16,2.3
2011-05-17,8.1
2011-05-18,7.050000000000001
2011-05-19,7.8500000000000005
2011-05-20,6.15
2011-05-21,7.6
2011-05-22,10.55
2011-05-23,10.85
2011-05-24,11.45
2011-05-25,9.600000000000001
2011-05-26,6.3
2011-05-27,6.4
2011-05-28,5.9
2011-05-29,8.1
2011-05-30,8.55
2011-05-31,13.25
2011-06-01,9.7
2011-06-02,11.8
2011-06-03,9.5
2011-06-04,8.8
2011-06-05,3.9999999999999996
2011-06-06,6.95
2011-06-07,2.6
2011-06-08,3.55
2011-06-09,7.35
2011-06-10,8.35
2011-06-11,6.75
2011-06-12,6.5
2011-06-13,8.95
2011-06-14,8.4
2011-06-15,10.0
2011-06-16,9.35
2011-06-17,5.05
2011-06-18,7.050000000000001
2011-06-19,4.9
2011-06-20,8.1
2011-06-21,9.15
2011-06-22,6.7
2011-06-23,9.850000000000001
2011-06-24,5.7
2011-06-25,6.1
2011-06-26,4.85
2011-06-27,5.1
2011-06-28,5.4
2011-06-29,5.449999999999999
2011-06-30,8.15
2011-07-01,1.9500000000000002
2011-07-02,4.15
2011-07-03,6.950000000000001
2011-07-04,9.1
2011-07-05,6.65
2011-07-06,7.55
2011-07-07,6.95
2011-07-08,2.3000000000000003
2011-07-09,5.15
2011-07-10,6.05
2011-07-11,6.050000000000001
2011-07-12,7.0
2011-07-13,7.0
2011-07-14,4.1000000000000005
2011-07-15,2.9499999999999997
2011-07-16,5.35
2011-07-17,6.35
2011-07-18,7.4
2011-07-19,3.9000000000000004
2011-07-20,8.05
2011-07-21,7.6
2011-07-22,8.4
2011-07-23,5.95
2011-07-24,1.2999999999999998
2011-07-25,6.6000000000000005
2011-07-26,9.3
2011-07-27,5.2
2011-07-28,4.449999999999999
2011-07-29,3.55
2011-07-30,4.5
2011-07-31,6.7
2011-08-01,7.45
2011-08-02,9.200000000000001
2011-08-03,11.6
2011-08-04,10.55
2011-08-05,9.15
2011-08-06,10.2
2011-08-07,7.5
2011-08-08,4.95
2011-08-09,5.5
2011-08-10,5.0
2011-08-11,7.7
2011-08-12,8.6
2011-08-13,5.25
2011-08-14,8.25
2011-08-15,6.5
2011-08-16,11.6
2011-08-17,8.0
2011-08-18,7.9
2011-08-19,9.8
2011-08-20,9.200000000000001
2011-08-21,9.5
2011-08-22,6.8
2011-08-23,9.9
2011-08-24,8.8
2011-08-25,8.0
2011-08-26,10.950000000000001
2011-08-27,10.2
2011-08-28,9.950000000000001
2011-08-29,10.25
2011-08-30,9.95
2011-08-31,8.7
2011-09-01,10.85
2011-09-02,9.4
2011-09-03,7.6
2011-09-04,9.65
2011-09-05,13.75
2011-09-06,10.450000000000001
2011-09-07,6.9
2011-09-08,6.9
2011-09-09,8.45
2011-09-10,4.4
2011-09-11,6.7
2011-09-12,5.95
2011-09-13,5.7
2011-09-14,9.25
2011-09-15,9.65
2011-09-16,11.299999999999999
2011-09-17,12.4
2011-09-18,15.600000000000001
2011-09-19,15.600000000000001
2011-09-20,14.700000000000001
2011-09-21,11.75
2011-09-22,9.6
2011-09-23,13.35
2011-09-24,11.649999999999999
2011-09-25,9.65
2011-09-26,8.5
2011-09-27,9.75
2011-09-28,10.0
2011-09-29,11.2
2011-09-30,10.1
2011-10-01,7.1
2011-10-02,8.299999999999999
2011-10-03,8.35
2011-10-04,10.15
2011-10-05,9.2
2011-10-06,11.65
2011-10-07,13.75
2011-10-08,14.7
2011-10-09,11.15
2011-10-10,10.7
2011-10-11,10.7
2011-10-12,9.05
2011-10-13,14.25
2011-10-14,14.5
2011-10-15,18.25
2011-10-16,13.399999999999999
2011-10-17,11.0
2011-10-18,11.75
2011-10-19,14.45
2011-10-20,15.45
2011-10-21,16.400000000000002
2011-10-22,16.95
2011-10-23,18.85
2011-10-24,19.75
2011-10-25,12.5
2011-10-26,11.0
2011-10-27,13.05
2011-10-28,17.25
2011-10-29,18.4
2011-10-30,13.700000000000001
2011-10-31,12.75
2011-11-01,16.45
2011-11-02,15.0
2011-11-03,16.549999999999997
2011-11-04,15.25
2011-11-05,17.05
2011-11-06,20.3
2011-11-07,22.35
2011-11-08,21.15
2011-11-09,21.5
2011-11-10,18.7
2011-11-11,14.450000000000001
2011-11-12,18.05
2011-11-13,17.45
2011-11-14,21.9
2011-11-15,18.9
2011-11-16,14.8
2011-11-17,17.55
2011-11-18,20.35
2011-11-19,22.25
2011-11-20,18.5
2011-11-21,14.5
2011-11-22,13.75
2011-11-23,15.3
2011-11-24,14.0
2011-11-25,13.2
2011-11-26,19.15
2011-11-27,18.9
2011-11-28,18.450000000000003
2011-11-29,23.1
2011-11-30,18.15
2011-12-01,13.149999999999999
2011-12-02,14.6
2011-12-03,15.95
2011-12-04,15.600000000000001
2011-12-05,11.15
2011-12-06,11.1
2011-12-07,13.7
2011-12-08,16.95
2011-12-09,16.1
2011-12-10,18.799999999999997
2011-12-11,18.55
2011-12-12,17.7
2011-12-13,16.299999999999997
2011-12-14,13.1
2011-12-15,17.4
2011-12-16,16.5
2011-12-17,18.75
2011-12-18,17.1
2011-12-19,18.45
2011-12-20,18.75
2011-12-21,18.0
2011-12-22,19.75
2011-12-23,20.0
2011-12-24,20.5
2011-12-25,19.95
2011-12-26,19.299999999999997
2011-12-27,18.05
2011-12-28,17.8
2011-12-29,18.2
2011-12-30,16.9
2011-12-31,17.3
2012-01-01,21.25
2012-01-02,23.1
2012-01-03,25.450000000000003
2012-01-04,23.3
2012-01-05,21.75
2012-01-06,19.45
2012-01-07,18.65
2012-01-08,21.200000000000003
2012-01-09,19.25
2012-01-10,16.4
2012-01-11,15.5
2012-01-12,12.15
2012-01-13,16.15
2012-01-14,19.450000000000003
2012-01-15,16.5
2012-01-16,18.95
2012-01-17,19.9
2012-01-18,21.3
2012-01-19,22.6
2012-01-20,22.5
2012-01-21,21.45
2012-01-22,19.1
2012-01-23,18.200000000000003
2012-01-24,18.25
2012-01-25,19.25
2012-01-26,21.85
2012-01-27,20.3
2012-01-28,22.8
2012-01-29,21.4
2012-01-30,23.3
2012-01-31,20.95
2012-02-01,16.15
2012-02-02,14.149999999999999
2012-02-03,15.049999999999999
2012-02-04,20.9
2012-02-05,20.8
2012-02-06,20.95
2012-02-07,18.1
2012-02-08,18.8
2012-02-09,19.0
2012-02-10,20.3
2012-02-11,16.45
2012-02-12,17.8
2012-02-13,18.299999999999997
2012-02-14,20.25
2012-02-15,18.1
2012-02-16,19.55
2012-02-17,19.65
2012-02-18,18.85
2012-02-19,21.450000000000003
2012-02-20,19.15
2012-02-21,18.6
2012-02-22,18.75
2012-02-23,18.75
2012-02-24,20.95
2012-02-25,20.7
2012-02-26,20.35
2012-02-27,19.950000000000003
2012-02-28,20.1
2012-02-29,18.2
2012-03-01,17.45
2012-03-02,14.850000000000001
2012-03-03,14.75
2012-03-04,17.9
2012-03-05,16.9
2012-03-06,18.0
2012-03-07,12.75
2012-03-08,14.95
2012-03-09,16.65
2012-03-10,16.5
2012-03-11,18.75
2012-03-12,17.4
2012-03-13,18.8
2012-03-14,19.55
2012-03-15,19.55
2012-03-16,19.15
2012-03-17,19.25
2012-03-18,14.2
2012-03-19,15.6
2012-03-20,15.9
2012-03-21,16.85
2012-03-22,15.049999999999999
2012-03-23,12.85
2012-03-24,12.1
2012-03-25,11.049999999999999
2012-03-26,15.850000000000001
2012-03-27,14.35
2012-03-28,15.9
2012-03-29,14.850000000000001
2012-03-30,15.399999999999999
2012-03-31,15.8
2012-04-01,16.5
2012-04-02,15.8
2012-04-03,17.0
2012-04-04,18.549999999999997
2012-04-05,18.85
2012-04-06,18.7
2012-04-07,16.65
2012-04-08,14.75
2012-04-09,9.5
2012-04-10,7.55
2012-04-11,10.200000000000001
2012-04-12,9.9
2012-04-13,11.65
2012-04-14,9.55
2012-04-15,13.049999999999999
2012-04-16,14.05
2012-04-17,13.05
2012-04-18,16.15
2012-04-19,18.35
2012-04-20,15.4
2012-04-21,16.25
2012-04-22,14.0
2012-04-23,13.45
2012-04-24,8.95
2012-04-25,9.55
2012-04-26,9.75
2012-04-27,10.5
2012-04-28,11.649999999999999
2012-04-29,9.85
2012-04-30,7.6
2012-05-01,9.6
2012-05-02,7.6000000000000005
2012-05-03,11.45
2012-05-04,6.449999999999999
2012-05-05,7.300000000000001
2012-05-06,6.5
2012-05-07,5.5
2012-05-08,8.7
2012-05-09,10.8
2012-05-10,12.25
2012-05-11,14.25
2012-05-12,7.25
2012-05-13,8.8
2012-05-14,4.65
2012-05-15,5.45
2012-05-16,5.8999999999999995
2012-05-17,7.050000000000001
2012-05-18,5.999999999999999
2012-05-19,5.85
2012-05-20,7.750000000000001
2012-05-21,8.6
2012-05-22,5.95
2012-05-23,7.500000000000001
2012-05-24,6.25
2012-05-25,8.25
2012-05-26,8.2
2012-05-27,7.55
2012-05-28,5.75
2012-05-29,6.55
2012-05-30,5.8
2012-05-31,8.799999999999999
2012-06-01,6.5
2012-06-02,7.7
2012-06-03,11.25
2012-06-04,7.35
2012-06-05,7.45
2012-06-06,8.2
2012-06-07,4.3
2012-06-08,3.5
2012-06-09,4.65
2012-06-10,4.65
2012-06-11,5.4
2012-06-12,7.9
2012-06-13,8.9
2012-06-14,9.600000000000001
2012-06-15,10.5
2012-06-16,5.3500000000000005
2012-06-17,8.2
2012-06-18,6.55
2012-06-19,6.8500000000000005
2012-06-20,2.35
2012-06-21,6.5
2012-06-22,9.149999999999999
2012-06-23,4.55
2012-06-24,6.15
2012-06-25,6.2
2012-06-26,4.2
2012-06-27,6.55
2012-06-28,6.5
2012-06-29,8.6
2012-06-30,7.9
2012-07-01,5.6
2012-07-02,5.1
2012-07-03,3.1
2012-07-04,2.7
2012-07-05,3.25
2012-07-06,4.0
2012-07-07,3.3499999999999996
2012-07-08,3.8999999999999995
2012-07-09,4.85
2012-07-10,3.3500000000000005
2012-07-11,9.05
2012-07-12,7.1
2012-07-13,11.850000000000001
2012-07-14,10.05
2012-07-15,7.45
2012-07-16,8.899999999999999
2012-07-17,8.65
2012-07-18,8.15
2012-07-19,4.300000000000001
2012-07-20,4.8999999999999995
2012-07-21,5.05
2012-07-22,5.8
2012-07-23,7.55
2012-07-24,5.3999999999999995
2012-07-25,6.4
2012-07-26,8.45
2012-07-27,4.8999999999999995
2012-07-28,6.4
2012-07-29,5.55
2012-07-30,3.6499999999999995
2012-07-31,5.8
2012-08-01,7.05
2012-08-02,2.95
2012-08-03,6.5
2012-08-04,7.3500000000000005
2012-08-05,7.8
2012-08-06,7.85
2012-08-07,4.15
2012-08-08,7.1000000000000005
2012-08-09,9.2
2012-08-10,4.65
2012-08-11,7.65
2012-08-12,9.3
2012-08-13,5.7
2012-08-14,4.300000000000001
2012-08-15,7.3999999999999995
2012-08-16,5.9
2012-08-17,5.1499999999999995
2012-08-18,7.1499999999999995
2012-08-19,5.25
2012-08-20,4.7
2012-08-21,6.0
2012-08-22,8.35
2012-08-23,8.65
2012-08-24,6.25
2012-08-25,7.300000000000001
2012-08-26,8.5
2012-08-27,4.9
2012-08-28,5.0
2012-08-29,7.050000000000001
2012-08-30,7.5
2012-08-31,6.25
2012-09-01,3.85
2012-09-02,5.9
2012-09-03,7.950000000000001
2012-09-04,9.7
2012-09-05,10.45
2012-09-06,12.65
2012-09-07,9.15
2012-09-08,10.35
2012-09-09,9.15
2012-09-10,8.700000000000001
2012-09-11,8.25
2012-09-12,10.1
2012-09-13,7.75
2012-09-14,6.3999999999999995
2012-09-15,6.8500000000000005
2012-09-16,9.6
2012-09-17,11.25
2012-09-18,12.7
2012-09-19,10.200000000000001
2012-09-20,14.2
2012-09-21,12.25
2012-09-22,10.15
2012-09-23,11.200000000000001
2012-09-24,7.549999999999999
2012-09-25,7.7
2012-09-26,14.350000000000001
2012-09-27,13.3
2012-09-28,14.15
2012-09-29,10.25
2012-09-30,8.5
2012-10-01,8.0
2012-10-02,10.450000000000001
2012-10-03,12.0
2012-10-04,14.0
2012-10-05,16.55
2012-10-06,12.85
2012-10-07,8.75
2012-10-08,10.5
2012-10-09,9.7
2012-10-10,8.8
2012-10-11,6.9
2012-10-12,8.65
2012-10-13,7.6
2012-10-14,10.100000000000001
2012-10-15,12.7
2012-10-16,15.75
2012-10-17,15.45
2012-10-18,13.15
2012-10-19,15.3
2012-10-20,15.75
2012-10-21,13.3
2012-10-22,9.25
2012-10-23,9.700000000000001
2012-10-24,11.649999999999999
2012-10-25,15.7
2012-10-26,12.25
2012-10-27,10.4
2012-10-28,12.0
2012-10-29,14.75
2012-10-30,16.05
2012-10-31,17.15
2012-11-01,16.2
2012-11-02,11.3
2012-11-03,13.4
2012-11-04,15.75
2012-11-05,18.8
2012-11-06,21.65
2012-11-07,17.700000000000003
2012-11-08,18.1
2012-11-09,16.1
2012-11-10,13.1
2012-11-11,11.85
2012-11-12,15.0
2012-11-13,17.35
2012-11-14,15.95
2012-11-15,18.6
2012-11-16,17.5
2012-11-17,15.4
2012-11-18,16.15
2012-11-19,12.4
2012-11-20,12.950000000000001
2012-11-21,17.099999999999998
2012-11-22,17.45
2012-11-23,18.25
2012-11-24,19.4
2012-11-25,21.4
2012-11-26,20.35
2012-11-27,20.1
2012-11-28,19.95
2012-11-29,24.950000000000003
2012-11-30,26.55
2013-01-01,20.3
2013-01-02,21.05
2013-01-03,22.15
2013-01-04,23.95
2013-01-05,27.8
2013-01-06,27.1
2013-01-07,25.45
2013-01-08,27.5
2013-01-09,21.0
2013-01-10,19.85
2013-01-11,23.55
2013-01-12,25.55
2013-01-13,22.450000000000003
2013-01-14,15.5
2013-01-15,17.15
2013-01-16,22.35
2013-01-17,24.15
2013-01-18,27.8
2013-01-19,21.4
2013-01-20,22.35
2013-01-21,25.5
2013-01-22,24.95
2013-01-23,21.1
2013-01-24,23.65
2013-01-25,23.05
2013-01-26,27.1
2013-01-27,23.6
2013-01-28,22.1
2013-01-29,21.45
2013-01-30,22.85
2013-01-31,22.5
2013-03-01,15.850000000000001
2013-03-02,15.05
2013-03-03,18.15
2013-03-04,16.75
2013-03-05,18.85
2013-03-06,17.65
2013-03-07,20.1
2013-03-08,18.05
2013-03-09,19.4
2013-03-10,21.85
2013-03-11,20.4
2013-03-12,21.4
2013-03-13,19.85
2013-03-14,21.75
2013-03-15,22.15
2013-03-16,21.95
2013-03-17,14.45
2013-03-18,12.7
2013-03-19,13.649999999999999
2013-03-20,15.950000000000001
2013-03-21,17.6
2013-03-22,18.65
2013-03-23,16.35
2013-03-24,15.85
2013-03-25,15.7
2013-03-26,18.4
2013-03-27,19.5
2013-03-28,20.65
2013-03-29,13.100000000000001
2013-03-30,13.55
2013-03-31,13.299999999999999
2013-04-01,14.9
2013-04-02,13.55
2013-04-03,13.5
2013-04-04,11.75
2013-04-05,15.9
2013-04-06,13.5
2013-04-07,14.8
2013-04-08,14.299999999999999
2013-04-09,14.3
2013-04-10,15.95
2013-04-11,15.45
2013-04-12,17.5
2013-04-13,15.049999999999999
2013-04-14,16.349999999999998
2013-04-15,16.95
2013-04-16,15.2
2013-04-17,12.35
2013-04-18,15.2
2013-04-19,10.85
2013-04-20,12.549999999999999
2013-04-21,9.3
2013-04-22,12.399999999999999
2013-04-23,11.450000000000001
2013-04-24,8.4
2013-04-25,9.35
2013-04-26,13.7
2013-04-27,11.850000000000001
2013-04-28,17.5
2013-04-29,13.950000000000001
2013-04-30,16.95
2013-05-01,13.25
2013-05-02,8.7
2013-05-03,9.65
2013-05-04,15.350000000000001
2013-05-05,7.4
2013-05-06,8.1
2013-05-07,10.9
2013-05-08,13.850000000000001
2013-05-09,11.45
2013-05-10,12.3
2013-05-11,12.05
2013-05-12,12.3
2013-05-13,10.75
2013-05-14,7.45
2013-05-15,6.95
2013-05-16,11.2
2013-05-17,10.4
2013-05-18,5.5
2013-05-19,6.000000000000001
2013-05-20,6.15
2013-05-21,10.95
2013-05-22,4.55
2013-05-23,8.95
2013-05-24,8.25
2013-05-25,6.050000000000001
2013-05-26,3.4999999999999996
2013-05-27,6.6
2013-05-28,9.8
2013-05-29,9.7
2013-05-30,10.549999999999999
2013-05-31,12.2
2013-06-01,10.95
2013-06-02,11.2
2013-06-03,5.1
2013-06-04,6.6499999999999995
2013-06-05,6.3
2013-06-06,8.4
2013-06-07,10.9
2013-06-08,5.949999999999999
2013-06-09,6.6
2013-06-10,6.45
2013-06-11,9.15
2013-06-12,5.7
2013-06-13,9.9
2013-06-14,10.85
2013-06-15,10.35
2013-06-16,7.5
2013-06-17,6.1499999999999995
2013-06-18,6.3500000000000005
2013-06-19,7.25
2013-06-20,4.3
2013-06-21,4.550000000000001
2013-06-22,3.4499999999999997
2013-06-23,4.65
2013-06-24,7.55
2013-06-25,9.7
2013-06-26,10.15
2013-06-27,7.8500000000000005
2013-06-28,9.6
2013-06-29,10.0
2013-06-30,7.9
2013-07-01,6.0
2013-07-02,4.25
2013-07-03,5.85
2013-07-04,5.0
2013-07-05,9.15
2013-07-06,8.1
2013-07-07,6.65
2013-07-08,6.15
2013-07-09,5.199999999999999
2013-07-10,7.8
2013-07-11,7.95
2013-07-12,7.8
2013-07-13,8.15
2013-07-14,5.9
2013-07-15,9.95
2013-07-16,11.65
2013-07-17,12.100000000000001
2013-07-18,10.0
2013-07-19,10.45
2013-07-20,8.35
2013-07-21,5.1499999999999995
2013-07-22,5.35
2013-07-23,8.2
2013-07-24,7.5
2013-07-25,3.6500000000000004
2013-07-26,5.15
2013-07-27,5.300000000000001
2013-07-28,5.8999999999999995
2013-07-29,8.75
2013-07-30,12.15
2013-07-31,9.45
2013-08-01,6.25
2013-08-02,7.050000000000001
2013-08-03,8.25
2013-08-04,9.15
2013-08-05,8.649999999999999
2013-08-06,8.6
2013-08-07,5.1
2013-08-08,7.8500000000000005
2013-08-09,4.0
2013-08-10,10.85
2013-08-11,7.0
2013-08-12,6.95
2013-08-13,9.149999999999999
2013-08-14,11.649999999999999
2013-08-15,8.0
2013-08-16,7.200000000000001
2013-08-17,8.65
2013-08-18,11.0
2013-08-19,8.7
2013-08-20,5.199999999999999
2013-08-21,6.8
2013-08-22,7.3
2013-08-23,9.15
2013-08-24,11.3
2013-08-25,9.399999999999999
2013-08-26,6.95
2013-08-27,10.100000000000001
2013-08-28,10.05
2013-08-29,11.05
2013-08-30,14.3
2013-08-31,10.8
2013-09-01,10.65
2013-09-02,13.049999999999999
2013-09-03,13.450000000000001
2013-09-04,12.5
2013-09-05,13.600000000000001
2013-09-06,14.450000000000001
2013-09-07,15.35
2013-09-08,11.85
2013-09-09,13.200000000000001
2013-09-10,15.399999999999999
2013-09-11,11.2
2013-09-12,10.35
2013-09-13,5.95
2013-09-14,12.7
2013-09-15,13.15
2013-09-16,10.95
2013-09-17,12.350000000000001
2013-09-18,14.5
2013-09-19,10.25
2013-09-20,8.4
2013-09-21,9.15
2013-09-22,9.100000000000001
2013-09-23,12.6
2013-09-24,14.65
2013-09-25,14.95
2013-09-26,11.850000000000001
2013-09-27,9.6
2013-09-28,9.25
2013-09-29,10.95
2013-09-30,13.2
2013-10-01,15.35
2013-10-02,10.7
2013-10-03,11.5
2013-10-04,8.5
2013-10-05,10.4
2013-10-06,14.8
2013-10-07,11.549999999999999
2013-10-08,10.4
2013-10-09,13.200000000000001
2013-10-10,17.55
2013-10-11,12.799999999999999
2013-10-12,12.25
2013-10-13,14.5
2013-10-14,8.55
2013-10-15,8.399999999999999
2013-10-16,12.200000000000001
2013-10-17,17.45
2013-10-18,8.55
2013-10-19,12.649999999999999
2013-10-20,14.85
2013-10-21,18.95
2013-10-22,17.95
2013-10-23,17.7
2013-10-24,11.95
2013-10-25,8.35
2013-10-26,10.700000000000001
2013-10-27,10.95
2013-10-28,16.6
2013-10-29,13.2
2013-10-30,11.350000000000001
2013-10-31,13.950000000000001
2013-11-01,17.549999999999997
2013-11-02,16.05
2013-11-03,15.9
2013-11-04,8.55
2013-11-05,11.6
2013-11-06,14.35
2013-11-07,18.0
2013-11-08,20.95
2013-11-09,17.55
2013-11-10,10.4
2013-11-11,10.5
2013-11-12,16.25
2013-11-13,12.1
2013-11-14,13.5
2013-11-15,13.850000000000001
2013-11-16,14.65
2013-11-17,12.85
2013-11-18,13.65
2013-11-19,16.05
2013-11-20,18.35
2013-11-21,19.6
2013-11-22,19.45
2013-11-23,15.05
2013-11-24,14.1
2013-11-25,14.0
2013-11-26,12.899999999999999
2013-11-27,16.15
2013-11-28,20.1
2013-11-29,17.75
2013-11-30,14.8
2013-12-01,15.7
2013-12-02,18.6
2013-12-03,20.85
2013-12-04,23.65
2013-12-05,14.649999999999999
2013-12-06,12.4
2013-12-07,13.4
2013-12-08,17.4
2013-12-09,22.8
2013-12-10,19.2
2013-12-11,14.45
2013-12-12,15.7
2013-12-13,17.2
2013-12-14,19.05
2013-12-15,20.15
2013-12-16,21.05
2013-12-17,21.4
2013-12-18,22.85
2013-12-19,23.9
2013-12-20,25.8
2013-12-21,24.25
2013-12-22,27.5
2013-12-23,23.3
2013-12-24,17.15
2013-12-25,18.45
2013-12-26,19.4
2013-12-27,20.25
2013-12-28,23.200000000000003
2013-12-29,22.549999999999997
2013-12-30,21.85
2013-12-31,21.0
2014-01-01,18.5
2014-01-02,21.65
2014-01-03,26.35
2014-01-04,21.05
2014-01-05,17.55
2014-01-06,18.85
2014-01-07,18.05
2014-01-08,17.1
2014-01-09,17.55
2014-01-10,20.35
2014-01-11,22.5
2014-01-12,24.85
2014-01-13,22.2
2014-01-14,24.65
2014-01-15,27.200000000000003
2014-01-16,27.65
2014-01-17,25.450000000000003
2014-01-18,27.2
2014-01-19,23.849999999999998
2014-01-20,21.75
2014-01-21,23.450000000000003
2014-01-22,19.3
2014-01-23,18.9
2014-01-24,19.1
2014-01-25,17.55
2014-01-26,16.55
2014-01-27,19.2
2014-01-28,22.5
2014-01-29,25.2
2014-01-30,24.950000000000003
2014-01-31,26.55
2014-02-01,26.549999999999997
2014-02-02,27.45
2014-02-03,26.599999999999998
2014-02-04,20.299999999999997
2014-02-05,16.0
2014-02-06,21.2
2014-02-07,21.950000000000003
2014-02-08,24.5
2014-02-09,25.950000000000003
2014-02-10,24.45
2014-02-11,26.1
2014-02-12,24.1
2014-02-13,21.299999999999997
2014-02-14,22.799999999999997
2014-02-15,19.450000000000003
2014-02-16,22.15
2014-02-17,18.45
2014-02-18,22.05
2014-02-19,23.0
2014-02-20,15.8
2014-02-21,15.649999999999999
2014-02-22,19.75
2014-02-23,19.15
2014-02-24,19.9
2014-02-25,21.45
2014-02-26,21.4
2014-02-27,17.15
2014-02-28,16.049999999999997
2014-03-01,16.95
2014-03-02,19.0
2014-03-03,17.8
2014-03-04,20.9
2014-03-05,18.3
2014-03-06,20.05
2014-03-07,20.4
2014-03-08,18.6
2014-03-09,19.8
2014-03-10,18.8
2014-03-11,20.1
2014-03-12,21.05
2014-03-13,18.6
2014-03-14,20.0
2014-03-15,17.65
2014-03-16,16.200000000000003
2014-03-17,14.95
2014-03-18,17.1
2014-03-19,18.0
2014-03-20,20.3
2014-03-21,18.25
2014-03-22,18.8
2014-03-23,19.85
2014-03-24,14.4
2014-03-25,17.3
2014-03-26,16.6
2014-03-27,17.95
2014-03-28,17.45
2014-03-29,17.25
2014-03-30,16.65
2014-03-31,16.15
2014-04-01,16.9
2014-04-02,17.15
2014-04-03,16.45
2014-04-04,14.15
2014-04-05,15.15
2014-04-06,15.05
2014-04-07,13.149999999999999
2014-04-08,15.45
2014-04-09,16.0
2014-04-10,16.25
2014-04-11,17.700000000000003
2014-04-12,15.85
2014-04-13,13.3
2014-04-14,12.850000000000001
2014-04-15,11.4
2014-04-16,12.399999999999999
2014-04-17,12.1
2014-04-18,11.6
2014-04-19,10.35
2014-04-20,8.4
2014-04-21,9.95
2014-04-22,12.1
2014-04-23,13.5
2014-04-24,13.950000000000001
2014-04-25,10.25
2014-04-26,13.2
2014-04-27,10.2
2014-04-28,14.05
2014-04-29,13.25
2014-04-30,14.25
2014-05-01,8.0
2014-05-02,7.1000000000000005
2014-05-03,7.699999999999999
2014-05-04,9.4
2014-05-05,6.6000000000000005
2014-05-06,7.949999999999999
2014-05-07,8.7
2014-05-08,7.1000000000000005
2014-05-09,7.799999999999999
2014-05-10,9.2
2014-05-11,12.95
2014-05-12,10.950000000000001
2014-05-13,9.149999999999999
2014-05-14,8.85
2014-05-15,8.4
2014-05-16,10.5
2014-05-17,9.9
2014-05-18,11.15
2014-05-19,11.75
2014-05-20,11.0
2014-05-21,11.05
2014-05-22,10.65
2014-05-23,14.05
2014-05-24,14.600000000000001
2014-05-25,12.75
2014-05-26,13.649999999999999
2014-05-27,13.9
2014-05-28,11.55
2014-05-29,8.65
2014-05-30,9.05
2014-05-31,9.450000000000001
2014-06-01,10.8
2014-06-02,10.4
2014-06-03,10.3
2014-06-04,9.9
2014-06-05,10.55
2014-06-06,10.25
2014-06-07,6.0
2014-06-08,5.75
2014-06-09,9.4
2014-06-10,8.25
2014-06-11,6.3999999999999995
2014-06-12,7.65
2014-06-13,5.8500000000000005
2014-06-14,10.0
2014-06-15,10.3
2014-06-16,4.95
2014-06-17,9.9
2014-06-18,5.65
2014-06-19,6.25
2014-06-20,9.6
2014-06-21,6.0
2014-06-22,6.75
2014-06-23,5.7
2014-06-24,5.8
2014-06-25,7.55
2014-06-26,10.2
2014-06-27,9.6
2014-06-28,8.15
2014-06-29,6.550000000000001
2014-06-30,5.75
2014-07-01,4.05
2014-07-02,2.7
2014-07-03,6.3
2014-07-04,4.9
2014-07-05,5.2
2014-07-06,8.100000000000001
2014-07-07,4.6
2014-07-08,3.6499999999999995
2014-07-09,1.0499999999999998
2014-07-10,6.0
2014-07-11,7.85
2014-07-12,7.4
2014-07-13,3.6
2014-07-14,4.8999999999999995
2014-07-15,5.55
2014-07-16,9.15
2014-07-17,8.5
2014-07-18,7.4
2014-07-19,5.0
2014-07-20,3.6
2014-07-21,4.65
2014-07-22,6.7
2014-07-23,5.8500000000000005
2014-07-24,4.3
2014-07-25,7.3999999999999995
2014-07-26,6.85
2014-07-27,5.199999999999999
2014-07-28,5.3
2014-07-29,9.0
2014-07-30,12.600000000000001
2014-07-31,12.649999999999999
2014-08-01,6.65
2014-08-02,3.0
2014-08-03,2.5999999999999996
2014-08-04,3.6500000000000004
2014-08-05,3.1000000000000005
